claim_id,category,exact_claim,source_url,source_quote_max_15_words,verdict,discrepancy,severity
shimadzu-monitor-product-page-added-61550a2a5871,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/iflagger/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-637d52fc117f,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-6930642e6312,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/lcmsms-mrm-library-for-metabolic-enzymes-in-yeast/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-20f0dc085708,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/lcmsms-method-package-for-primary-metabolites/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-879a05bc4a68,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/lcmsms-method-package-for-lipid-mediators/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-d118afc96d42,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/multi-omics-analysis-package/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-d476cb2f1cc4,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/peakintelligence/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-e4d0878f4df4,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/traverse-ms/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-5e8fd6e496be,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/high-resolution-accurate-mass-library-for-forensic-toxicology/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-9390bf1071b4,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/labsolutions-insight-biologics/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-a9fdbe19bfde,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/automated-lc-msms/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-6c567803f190,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/stories/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-96ebf5b22508,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-consumables/stable-labeled-standards/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-4135a63f7e56,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/software-informatics/labsolutions-series/labsolutions-ta/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-650a0d8b87ff,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/software-informatics/labsolutions-series/labsolutionsgcms/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-bb824c4af68f,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/software-informatics/labsolutions-series/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-3a8f3b0719e7,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/software-informatics/labsolutions-series/labsolutions-lcgc/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-a7b1d70dcc65,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/software-informatics/labsolutions-series/improving-the-data-integrity-of-spectrometers/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-d4a86b07fbd9,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/software-informatics/labsolutions-series/system-linkage-option/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-e60848441ceb,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/software-informatics/labsolutions-series/labsolutions-detect/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-64b8962dfdcb,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/software-informatics/labsolutions-series/labsolutions-dbcs/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-ab9bdb043e24,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/software-informatics/labsolutions-series/labsolutions-cs-powered-by-i-qlinks/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-fd5e5821267a,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/software-informatics/labsolutions-series/labsolutions-insight-profiler/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-1bd762ed9815,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatography/ion-chromatograph/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-30d66629b766,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatography/ion-chromatograph/nexera-ic/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-f671c1a576ff,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatography/hplcuhplc/i-series/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-5cc52acdc991,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatography/hplcuhplc/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-8fb93454d535,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatography/hplcuhplc/lc-2030c-nt/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-9000f1db958b,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatography/hplcuhplc/nexera-series/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-d47d36473ec8,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatography/hplcuhplc/nexera-x4/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-6f8b9d500879,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/orbitrap-lc-ms/orbitrap-exploris-mass-spectrometers.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-b0ad77dc1772,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/orbitrap-lc-ms/orbitrap-exploris-mass-spectrometers/orbitrap-exploris-480-mass-spectrometers.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-f40e133aa6ff,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/orbitrap-lc-ms/orbitrap-exploris-mass-spectrometers/orbitrap-exploris-240-mass-spectrometers.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-8015be403ecf,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/orbitrap-lc-ms/orbitrap-exploris-mass-spectrometers/orbitrap-exploris-120-mass-spectrometers.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-c7c480e39774,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/chromatography/liquid-chromatography-lc/hplc-uhplc-systems/vanquish-amplify-uhplc-system.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-f71fcdc13f41,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/orbitrap-lc-ms.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-49db11c56d26,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/orbitrap-lc-ms/orbitrap-excedion-pro-mass-spectrometer.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-2604cffb1ef2,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/orbitrap-lc-ms/orbitrap-excedion-pro-mass-spectrometer/orbitrap-excedion-pro-biopharma-ms.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-cdfaeffb9481,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/triple-quadrupole-lc-ms/tsq-certis-triple-quadripole-ms.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-bd169a255fd1,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/orbitrap-lc-ms/orbitrap-tribrid-mass-spectrometers/orbitrap-tribrid-apex-mass-spectrometer.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-09b041f24af6,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/orbitrap-lc-ms/orbitrap-tribrid-mass-spectrometers/orbitrap-eclipse-tribrid-mass-spectrometer.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-9b0efa50a4a2,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/orbitrap-lc-ms/orbitrap-excedion-pro-mass-spectrometer/orbitrap-excedion-pro-ms.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
thermo-fisher-monitor-product-page-updated-175929474b04,Product evidence,Thermo Fisher official product page observed,https://www.thermofisher.com/us/en/home/industrial/mass-spectrometry/liquid-chromatography-mass-spectrometry-lc-ms/lc-ms-systems/orbitrap-lc-ms/q-exactive-orbitrap-mass-spectrometers.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
corporate-move-5,Corporate move,PerkinElmer Acquisition: Advanced Chemistry Development Inc. (ACD/Labs) on 2026-01-01; $72 million cash plus up to $8 million contingent consideration; Completed.,https://www.sec.gov/Archives/edgar/data/31791/000003179126000019/revv-20260405.htm,"Revvity, Inc.",Contradicted,No longer displayed as a current factual claim; retained for audit trace. Revvity—not the current PerkinElmer instruments company—made the acquisition.,Critical
catalog-agilent-newsroom,Source health,Agilent newsroom: health good; status monitored.,https://www.agilent.com/about/newsroom/presrel.html,Access Denied,Contradicted,"No longer displayed as a current factual claim; retained for audit trace. The card says health=good/status=monitored, but the audit fetch classified the URL Broken.",Major
catalog-pubmed,Source health,PubMed E-utilities: health good; status 200.,https://pubmed.ncbi.nlm.nih.gov/,403,Contradicted,"No longer displayed as a current factual claim; retained for audit trace. The card says health=good/status=200, but the audit fetch classified the URL Broken.",Major
catalog-conferences,Source health,Waters Next Gen LC conference source map: health manual; status source_map_created.,none,,Unsupported/Hallucinated,"No longer displayed as a current factual claim; retained for audit trace. The card cites a local app data file, not a primary source.",Major
catalog-trade-publications,Source health,"LCGC, BioPharma International, Separation Science, LabRoots, Lab Manager, Pharmaceutical Online, The Analytical Scientist, European Pharmaceutical Review, American Pharmaceutical Review: health manual; status source_map_created. Outlet-level homepage links and PM use cases are mapped. Automated ingestion still requires RSS/search validation and terms/access review.",none,,Unsupported/Hallucinated,"No longer displayed as a current factual claim; retained for audit trace. The card cites a local app data file, not a primary source.",Major
catalog-customer-voice,Source health,"SelectScience, Chromatography Forum, LabWrench, Waters support, Reddit, and public lab communities: health manual; status source_map_created. Public source map and directional signal starter are available. Forum, Reddit, ResearchGate, and LinkedIn ingestion still require approved access, terms review, and careful handling of user-generated content.",none,,Unsupported/Hallucinated,"No longer displayed as a current factual claim; retained for audit trace. The card cites a local app data file, not a primary source.",Major
catalog-journal-analytical-chemistry-acs,Source health,Analytical Chemistry: health good; status monitored.,https://pubs.acs.org/journal/ancham,Just a moment...,Contradicted,"No longer displayed as a current factual claim; retained for audit trace. The card says health=good/status=monitored, but the audit fetch classified the URL Broken.",Major
catalog-journal-journal-of-chromatography-a,Source health,Journal of Chromatography A: health good; status monitored.,https://www.sciencedirect.com/journal/journal-of-chromatography-a,ScienceDirect,Contradicted,"No longer displayed as a current factual claim; retained for audit trace. The card says health=good/status=monitored, but the audit fetch classified the URL Broken.",Major
catalog-journal-journal-of-chromatography-b,Source health,Journal of Chromatography B: health good; status monitored.,https://www.sciencedirect.com/journal/journal-of-chromatography-b,ScienceDirect,Contradicted,"No longer displayed as a current factual claim; retained for audit trace. The card says health=good/status=monitored, but the audit fetch classified the URL Broken.",Major
catalog-journal-jasms,Source health,Journal of the American Society for Mass Spectrometry (JASMS): health good; status monitored.,https://pubs.acs.org/journal/jamsef,Just a moment...,Contradicted,"No longer displayed as a current factual claim; retained for audit trace. The card says health=good/status=monitored, but the audit fetch classified the URL Broken.",Major
catalog-journal-journal-pharmaceutical-biomedical-analysis,Source health,Journal of Pharmaceutical and Biomedical Analysis: health good; status monitored.,https://www.sciencedirect.com/journal/journal-of-pharmaceutical-and-biomedical-analysis,ScienceDirect,Contradicted,"No longer displayed as a current factual claim; retained for audit trace. The card says health=good/status=monitored, but the audit fetch classified the URL Broken.",Major
catalog-journal-talanta,Source health,Talanta: health good; status monitored.,https://www.sciencedirect.com/journal/talanta,ScienceDirect,Contradicted,"No longer displayed as a current factual claim; retained for audit trace. The card says health=good/status=monitored, but the audit fetch classified the URL Broken.",Major
runtime-thermo-news,Source health,Thermo Fisher Investor relations news: HTTP 403; status check_needed; title Just a moment....,https://ir.thermofisher.com/investors/news-events/news/default.aspx,"Thermo Fisher Scientific Inc. - Investors - News, Events &amp; Presentations - News",Contradicted,No longer displayed as a current factual claim; retained for audit trace. Stored HTTP/status fields disagree with each other or with the audit fetch (OK).,Major
runtime-agilent-news,Source health,Agilent Press releases: HTTP 403; status live; title Access Denied.,https://www.agilent.com/about/newsroom/presrel.html,Access Denied,Contradicted,No longer displayed as a current factual claim; retained for audit trace. Stored HTTP/status fields disagree with each other or with the audit fetch (Broken).,Major
runtime-pubmed,Source health,All Scientific publications: HTTP 200; status live; title PubMed Twitter Facebook LinkedIn GitHub Twitter SM-Facebook SM-Youtube.,https://pubmed.ncbi.nlm.nih.gov/,403,Contradicted,No longer displayed as a current factual claim; retained for audit trace. Stored HTTP/status fields disagree with each other or with the audit fetch (Broken).,Major
runtime-sec,Source health,Public-company parents Investor relations / SEC filings: HTTP 200; status live; title SEC.gov | EDGAR Full Text Search.,https://www.sec.gov/edgar/search/,SEC.gov | Request Rate Threshold Exceeded,Contradicted,No longer displayed as a current factual claim; retained for audit trace. Stored HTTP/status fields disagree with each other or with the audit fetch (Broken).,Major
